1VN-XC,20000348,10000027,6.79555705924636e+016,5.62685137756563e+016,4.22200912621145e+015
2-M6DE,20000479,10000041,-2.80073451245142e+017,1.72470556750048e+016,-5.14857776126239e+016
2-ZRM0,20000532,10000045,-2.78271923921271e+016,1.01572607412898e+017,-4.10407174644787e+017
2747-4,20000168,10000013,2.04893040871076e+017,6.74812549084977e+016,-8.86734005835395e+016
29V-1R,20000424,10000035,-1.954166216124e+017,1.27732689665378e+017,-2.67755265645256e+017
2FYX-H,20000267,10000021,3.02031510122663e+017,1.15813907185001e+016,-8.82368574069083e+016
2O-VY7,20000416,10000034,1.39683619918167e+017,6.57300169968072e+016,-5.99201866975554e+016
2Q-8WA,20000423,10000034,1.57173170504376e+017,2.82901795268722e+016,-1.3003897205883e+017
2RX9-6,20000223,10000017,-2.2601630568876e+016,9.0068046919068e+016,-2.41733566827245e+017
3-PC31,20000655,10000056,2.57350620603103e+016,-3.92574420969141e+016,4.67442680779874e+017
3-U491,20000650,10000056,-3.54590841230669e+015,-4.75388413079439e+016,3.89233368413189e+017
304-QS,20000632,10000055,-1.43442782791504e+017,6.1214880764812e+016,-3.72305938390433e+017
304Z-R,20000297,10000023,-2.7712683538192e+017,6.57348411918854e+016,-2.18485024566775e+017
38G6-L,20000291,10000023,-2.42627774635218e+017,9.06698683572147e+016,-2.35402618510258e+017
3A-CND,20000224,10000017,-3.09904199591223e+016,8.57080635643631e+016,-2.78250620384738e+017
3B-IWE,20000586,10000050,-4.08417358486996e+017,2.96915508012657e+016,2.39995074650238e+017
3D-ROC,20000228,10000018,2.04686968744051e+017,6.62014502260719e+016,-4.91279857612408e+016
3GK-WS,20000081,10000006,9.10643036814467e+016,9.68470925324668e+015,1.49712235378091e+017
3NA-Z1,20000417,10000034,1.26241505857221e+017,3.26041577992002e+016,-1.01639715430304e+017
3R-BJL,20000072,10000005,2.0899489217955e+017,-1.29529824189485e+016,1.94787266992566e+017
3RU-10,20000470,10000040,2.39089669749143e+017,3.54992761639762e+016,-1.01342451733734e+017
3TS-12,20000158,10000013,1.71677106678805e+017,6.12002711242707e+016,-1.17124967942243e+017
3WN-1T,20000458,10000039,-9.06855520722883e+016,2.67642179793611e+015,4.22940488627578e+017
4-0VL9,20000229,10000018,2.08367325268777e+017,3.92347648641178e+016,-4.26647763788747e+016
4-QV2L,20000087,10000006,8.33542295530092e+016,2.18631630546075e+016,1.80582076915718e+017
41JS-R,20000272,10000022,-1.03910551406329e+017,2.20923679270594e+016,2.91847834785456e+017
42-WDG,20000654,10000056,4.08388133484141e+016,-4.70966874227845e+016,4.48965961498034e+017
48R-PS,20000186,10000015,-1.60796886805538e+017,1.16516423365138e+017,-3.06956230071331e+017
49A-BZ,20000485,10000041,-3.18510718003139e+017,2.50638568289671e+016,-9.82718181315546e+016
4BZ-R3,20000541,10000047,-1.11157939867728e+017,4.13126665822512e+016,1.80535986384202e+017
4I-WP1,20000219,10000017,1.40131386856352e+016,5.98749125846423e+016,-1.83856976543526e+017
4LEZ-6,20000750,10000066,2.3200585301589e+017,2.58082676081503e+016,-1.42608106440856e+017
4M6-GJ,20000335,10000027,1.38553257910687e+017,6.76062506886037e+016,-3.40757837713467e+016
4MY-AB,20000316,10000025,1.09969738933163e+016,1.74946815053525e+016,2.17840161751996e+017
4QZ-2M,20000588,10000050,-4.21044001198138e+017,4.5901637048636e+016,2.73039087114076e+017
4R-HUN,20000154,10000013,1.76631710065788e+017,7.28798604916362e+016,-5.72838892232203e+016
4SRW-B,20000074,10000005,6.85196296799376e+016,-1.67887808143714e+016,2.27533857587847e+017
4YFT-F,20000097,10000008,5.16505540215433e+016,6.43263525915846e+015,1.29755759904938e+017
4ZXC-8,20000477,10000040,2.42591564324672e+017,7.90925463458913e+016,-1.24756868409554e+017
5-88B9,20000547,10000047,-1.2197978698399e+017,3.69375220634237e+016,1.42423994447069e+017
50-5UD,20000709,10000061,6.19556409410564e+016,8.00780213021445e+015,3.00108744101909e+017
51ZT-6,20000096,10000008,4.74342837962523e+016,1.26861938771838e+016,1.4942298694627e+017
52-JKU,20000127,10000010,-9.7758771293823e+016,9.72958978022073e+016,-2.31010326963716e+017
59H-0G,20000487,10000041,-3.51213483970054e+017,3.44824125860063e+016,-6.9834169892595e+016
5F8-PZ,20000066,10000005,1.24874496742708e+017,-2.98020224570675e+016,1.66005403776531e+017
5HN-S5,20000091,10000007,2.24114852400476e+017,-1.55828685222703e+016,8.52587064976812e+016
5J-SSP,20000379,10000031,-4.43314695865185e+016,2.54491479398176e+015,3.05300973053793e+017
5P4-QA,20000068,10000005,1.46181972871033e+017,-1.84576883148622e+016,2.1175588054251e+017
5VN-B7,20000271,10000022,-9.67592872680104e+016,2.67379647170937e+016,2.680988736839e+017
5Y1E-3,20000085,10000006,1.14255230938303e+017,1.61704871500953e+016,1.56522164737634e+017
5YHF-H,20000037,10000003,-6.94607299137451e+016,1.07277728808784e+017,-2.11861833588607e+017
5Z0Y-S,20000717,10000062,9.4728011703089e+016,-9.8666714391218e+015,3.80401539766706e+017
5ZAB-N,20000617,10000053,2.88083433850227e+017,7.36396358474057e+016,-2.54027776522711e+017
5ZR-29,20000082,10000006,7.09269752897324e+016,3.83981243192033e+015,1.4703521785722e+017
6-CBBM,20000414,10000034,1.43622892670418e+017,2.92380135669952e+016,-1.13777338706396e+017
6-UCYU,20000690,10000060,-4.04551683448955e+017,4.92845830625665e+016,2.47111423279855e+017
6-V49K,20000489,10000041,-3.33170582162102e+017,5.81057509699462e+015,-7.04816885224507e+016
6GU-AT,20000266,10000021,2.53707828044976e+017,-2.48155507918072e+016,-2.46901955976542e+016
6I-3VX,20000713,10000061,1.22283094315207e+017,-3.35558365712797e+016,3.1807273656781e+017
6I-9Y2,20000239,10000019,900818378389366,6.36112085141463e+016,-3.02022211091379e+017
6JCS-4,20000181,10000014,-1.36857619260587e+017,1.81515699942554e+016,2.44034319347047e+017
6KFH-X,20000725,10000063,-4.21760938862544e+017,1.0147092614197e+017,3.91648335698756e+017
6TT8-Z,20000341,10000027,1.29363471731245e+017,8.36694877730506e+016,-2.43980830604528e+016
7-ZDOK,20000265,10000021,3.05171537010339e+017,6.56045081297702e+016,-1.47627280712887e+017
730-KH,20000132,10000011,2.03589569926422e+016,1.17721091082188e+016,7.39596881186952e+016
74IL-O,20000366,10000029,-7.85489387508114e+015,7.57084234082463e+016,-9.83638483794718e+016
760-9C,20000086,10000006,9.92771287656644e+016,-1.30432603086081e+016,1.62926173720071e+017
78-6RI,20000415,10000034,1.35270596828688e+017,7.18983464302331e+016,-9.85467979941946e+016
7PUP-K,20000050,10000004,7.43499641997965e+016,5.79803285299612e+016,-2.37707660060956e+017
7UNX-J,20000161,10000013,1.58563022571887e+017,6.88003238104568e+016,-6.31064696457614e+016
7VJ-7M,20000102,10000008,4.33974429434894e+016,-1.91909502282734e+016,1.34612859563579e+017
7X-X1Y,20000538,10000046,-3.13429032759402e+017,3.46631658809204e+016,-2.560650147973e+017
7ZRW-G,20000459,10000039,-8.75723408245321e+016,2.61754879834429e+016,4.38616963507365e+017
8-4EFQ,20000111,10000009,1.52453882638374e+017,9.15146695974539e+015,1.3395819745312e+017
8-IL7S,20000631,10000055,-1.19486572470114e+017,7.48495992142871e+016,-3.79980390755038e+017
826-A5,20000238,10000019,1.68390492220982e+016,7.40436291684121e+016,-2.82766079956401e+017
88G-M4,20000046,10000003,7.98449245817692e+015,6.89142205320397e+016,-1.68077197075229e+017
8AO-5V,20000345,10000027,9.72897403620626e+016,5.61789702908842e+016,-5.19789610129719e+016
8BO-IH,20000581,10000050,-3.40775659631077e+017,4.1243100011674e+016,2.33923623750001e+017
8ET-D1,20000584,10000050,-3.48691386547276e+017,1.70995639818707e+016,2.38075560347684e+017
8G-JN6,20000339,10000027,1.15789909534562e+017,7.08543485421383e+016,-3.6711405336956e+016
8K-CHA,20000359,10000029,-5.1697617723466e+015,8.41233333087699e+016,-1.2873231100986e+017
8MJO-4,20000718,10000062,1.15046777881178e+017,-3.78432307583796e+016,3.97162661321103e+017
8T-OLH,20000454,10000039,-8.95634260344968e+016,4.95611051814211e+015,3.91692079401217e+017
8UD2-J,20000420,10000034,1.10709276315877e+017,6.46385184101993e+016,-8.66807594041462e+016
9BGY-6,20000748,10000066,2.14387388721088e+017,4.73379732716612e+016,-1.38368542657058e+017
9D1V-O,20000463,10000039,-5.70478067527571e+016,-1.76237066570946e+016,4.51824162994104e+017
9HXQ-G,20000175,10000014,-8.14508818813215e+016,1.32071980760907e+016,2.45190231620402e+017
9KX-M0,20000045,10000003,1.10951135850936e+016,9.05419708852134e+016,-1.60705492923388e+017
9NP-KR,20000580,10000050,-3.32471065466527e+017,8.93417369107648e+016,2.26524221138325e+017
9P57-V,20000528,10000045,-5.08542085872846e+016,8.90513046875906e+016,-4.14360587220488e+017
9RW5-Z,20000054,10000004,8.78856939052698e+016,1.38650391165171e+016,-1.64377322883813e+017
A-JI5E,20000178,10000014,-1.04539416797229e+017,1.8726768846681e+016,2.38961925776487e+017
A-Z7C9,20000579,10000050,-3.6096401866487e+017,5.35565962488359e+016,1.91668155568096e+017
A21H-Z,20000430,10000035,-3.14375091494719e+017,9.34399336604306e+016,-3.18644935984705e+017
A3-T8B,20000040,10000003,-1.55999513905118e+016,5.82041704075143e+016,-1.46094919517886e+017
Abthi,20000439,10000036,-1.2506409693051e+017,7.01030231353009e+016,9.40182248755423e+016
AC-RON,20000078,10000006,1.37370897838259e+017,8.23243215965681e+015,1.49783265558614e+017
Aeman,20000398,10000032,-1.4520612633551e+017,1.48380410116087e+016,-6.9791952731456e+016
Afinoo,20000620,10000054,-3.46653780431841e+017,2.8567283268118e+016,5.11506703895358e+016
AGI1-F,20000261,10000021,3.12561074115716e+017,-3.19519029776213e+016,-5.07733202564094e+016
Agiesseson,20000396,10000032,-1.73488424102576e+017,4.78802133485908e+016,-4.10426637134934e+016
Aguh,20000013,10000001,-8.53769123419319e+016,7.46275114515598e+016,9.52039028775598e+016
Ahrnot,20000604,10000052,-2.36157407058518e+017,5.11974961260092e+016,1.06945029874044e+017
Aideron,20000780,10000068,-2.26931024335039e+017,5.0757673613592e+016,-4.68426697071844e+016
Ajah,20000255,10000020,-2.2659297805898e+017,7.95081583442685e+016,1.30357206395613e+017
AJG-MV,20000461,10000039,-7.85370517250212e+016,-3.11648407646524e+015,4.51569307736741e+017
Akar,20000572,10000049,-3.36332870813399e+017,2.97834027633917e+016,1.42869810906238e+017
Akimamur,20000374,10000030,-6.30282647180808e+016,1.08621333263734e+016,-3.13467102508207e+016
Aldodan,20000304,10000042,-1.07477458276633e+017,-6.95309320897108e+015,-4.03668148558945e+016
Algintal,20000392,10000032,-1.56869399692815e+017,4.60407643520277e+016,-4.35994614579956e+016
Almur,20000353,10000028,-4.83040595764889e+016,4.9138193829807e+015,183156755441142
Alpakian,20000575,10000049,-3.64404836850034e+017,-2.33759555544046e+016,1.20973920909093e+017
Alselbosier,20000555,10000048,-2.82576729900567e+017,4.59710271455478e+016,-5.7356788038401e+016
Ambrye,20000400,10000032,-1.70443315017372e+017,4.21121938359975e+016,-2.03745180646678e+016
Amdimmah,20000566,10000049,-2.82580967433972e+017,2.42795308457308e+016,9.43131932414724e+016
Amevync,20000561,10000048,-2.52957909717144e+017,1.13716300992376e+017,-1.29692619923257e+017
Anama,20000619,10000054,-3.22462791638538e+017,7.24940326772665e+015,3.85104046706074e+016
Ananah,20000007,10000001,-8.13872673841422e+016,3.57956293900121e+016,9.31530360779941e+016
Anares,20000002,10000001,-7.91812708173142e+016,5.97217660235551e+016,8.57675636213701e+016
Ancbeu,20000779,10000068,-2.58065601351461e+017,3.15825336093158e+016,-4.11299046658088e+016
Angils,20000309,10000042,-1.32579557192476e+017,7.00946773044435e+015,-2.9086042331473e+016
Ani,20000305,10000042,-1.31138457456691e+017,5.03169464912839e+016,-5.38337554547351e+016
Anidaza,20000254,10000020,-2.1535325939707e+017,7.11134757983824e+016,1.59325138521638e+017
Ankard,20000494,10000042,-9.21820082652551e+016,5.91341662896272e+016,-6.63267393032262e+016
Anttanen,20000018,10000002,-1.15692045321475e+017,7.34900417513184e+016,-9.10440319401086e+016
Anwyns,20000776,10000068,-2.45763998043268e+017,3.92130743706097e+016,-3.79019719516752e+016
Aokinen,20000784,10000069,-2.17257673054022e+017,1.03020401700613e+017,-1.53536140583705e+017
AP-S8F,20000139,10000011,5.06531041587853e+016,4.27485965298462e+016,5.44078989150023e+016
Aptetter,20000498,10000042,-9.37051771030072e+016,6.93887988102533e+016,-5.56826975393018e+016
Arand,20000733,10000064,-2.11508404183664e+017,1.67323170462997e+016,-5.67269717772865e+016
Araz,20000603,10000052,-2.40215551447968e+017,3.60419934482105e+016,3.69971978985999e+016
Arekin,20000403,10000033,-1.36570680872996e+017,8.45653774391548e+016,-1.37368418586887e+017
Argeir,20000504,10000042,-5.43230268612799e+016,5.03502662580247e+016,-4.81234788606676e+016
Armi,20000328,10000043,-2.5404992057699e+017,1.29994217837693e+016,6.62461139789996e+016
Arniri,20000571,10000049,-3.07396742257528e+017,2.13996309374548e+016,1.21656263087516e+017
Arvachah,20000247,10000020,-2.14804631257842e+017,6.9638587476056e+016,1.30700391416557e+017
Asalola,20000209,10000016,-2.21933810196554e+017,1.13618292491926e+017,-1.8514876944191e+017
Ashela,20000762,10000067,-2.42653405826227e+017,4.95419961797091e+016,6.29868264612652e+015
Assilot,20000594,10000051,-3.07524486229721e+017,8.33849437985947e+016,-1.76405700933117e+017
AU-S0B,20000704,10000061,-3.11422520279319e+016,1.41568678049532e+016,2.75833504906443e+017
Aulari,20000026,10000002,-7.0831513081319e+016,9.28995952787257e+016,-9.92141138500443e+016
AV-SCL,20000645,10000056,2.60513141914798e+015,-4.13180809242751e+016,3.75018180406491e+017
Aven,20000771,10000067,-2.9484218175304e+017,-4.81020700744491e+015,2.12337436926599e+016
Avib,20000332,10000043,-1.86443806701776e+017,6.13405868057208e+016,1.02216641610927e+017
AZBG-H,20000542,10000047,-1.14765449075226e+017,7.07087699131149e+016,1.36301465085545e+017
B-D245,20000258,10000021,2.73216180693166e+017,-3.15533094527392e+016,-1.80629473284232e+016
B-HLOG,20000061,10000004,1.10740785612982e+017,9.569515289694e+016,-3.67083502298463e+017
B-MQ0Y,20000747,10000066,2.47264408531438e+017,2.82925433701378e+016,-5.33432646538268e+016
B-PHYN,20000053,10000004,8.72742274139728e+016,5.21643304294765e+016,-2.59770384539448e+017
B4H-9W,20000689,10000060,-4.16380360384393e+017,4.18621983041944e+016,2.16484209950955e+017
B9J-NT,20000240,10000019,2.29278355695297e+016,7.80315312904532e+016,-3.05211911286799e+017
Balenne,20000591,10000051,-3.2129930918798e+017,5.80015665561708e+016,-1.44089411245189e+017
Balrille,20000730,10000064,-2.22089554258812e+017,7.63359742440284e+015,-3.69199134940044e+016
Barvigrard,20000302,10000042,-1.24264869458734e+017,2.89489820585084e+016,-5.73903351768429e+016
Basilisk,20000681,10000058,-5.03218614776421e+017,1.57237873306924e+016,6.42854933964182e+016
BB-48X,20000613,10000053,3.05251255606203e+017,5.81263752553479e+016,-1.9383596283725e+017
BB8E-G,20000136,10000011,4.3468647848808e+016,4.14411436050894e+016,7.92635606240672e+016
Bedaleya,20000010,10000001,-1.05549987563848e+017,7.13370848581678e+016,9.24423002196049e+016
Belt,20000658,10000057,-3.81584532526156e+017,8.45468549621117e+015,-9.21344353328812e+016
Benurad,20000378,10000030,-6.29855417748897e+016,5.11770923668872e+015,-4.19067508257121e+016
Besateoden,20000352,10000028,-3.86744012555172e+016,1.16541888272068e+015,-7.29743765632795e+015
Beyt,20000560,10000048,-2.95050806700007e+017,3.36872926317309e+016,-1.18778525532419e+017
BI-NFW,20000639,10000055,-9.93290311918867e+016,6.19762445059788e+016,-4.41995866623021e+017
Braille,20000520,10000044,-3.18498240823306e+017,4.58961414682812e+016,-2.43855263333946e+016
Brazinget,20000500,10000042,-9.55042454070604e+016,2.00034858875075e+016,-3.7056650269993e+016
BRP2-K,20000183,10000014,-1.76804941309964e+017,3.79925823587954e+016,2.56809915767871e+017
BS8-ZQ,20000217,10000017,1.04050344944539e+016,8.92294795583042e+016,-2.27414110487912e+017
Budar,20000574,10000049,-3.56522671785868e+017,1.7582120123088e+016,1.56514962402513e+017
BUG6-X,20000031,10000003,-9.53717709934742e+016,6.86212574155938e+016,-1.98066771995089e+017
BVA-YH,20000089,10000007,2.2053418090367e+017,7.17522627134041e+015,1.06354699551511e+017
BXT7-V,20000752,10000066,2.11457016735585e+017,3.77608553564887e+016,-9.77517786283335e+016
BZ-10K,20000636,10000055,-1.62415286111763e+017,5.24354705007001e+016,-4.10680348405105e+017
BZZ-1U,20000712,10000061,1.01498651919464e+017,-2.27551876533531e+016,3.21788052742627e+017
C-ULS4,20000637,10000055,-1.1551700061903e+017,4.58998266984162e+016,-4.11192221828618e+017
C45-9Y,20000647,10000056,3.64789543811678e+016,7.42873044224e+015,3.58364851104742e+017
C73-U5,20000314,10000025,-2.25740636123336e+016,-1.42770643452597e+016,1.90663440836955e+017
C9XB-L,20000269,10000021,2.9659001710241e+017,-3.13472373819972e+016,-6.60345021600076e+016
Caldari Border Zone,20000405,10000033,-1.85101273756234e+017,5.35028295298126e+016,-6.07669999762324e+016
Centaur,20000669,10000058,-4.3015182862762e+017,4.79680589224569e+016,-5.2236755323923e+016
Charak,20000768,10000067,-2.73059333106515e+017,1.79128976136813e+016,1.73505573329823e+016
Chardu,20000513,10000043,-1.98710251726171e+017,7.21440976060282e+016,5.91088811521129e+016
Chasnaye,20000442,10000037,-1.74060446956999e+017,1.62911930539073e+016,-2.05252691394211e+016
Chimera,20000673,10000058,-4.45267463032825e+017,1.69718263022693e+016,1.4749023862848e+016
CL-QB2,20000705,10000061,1.2032138595662e+016,1.72066989169697e+016,2.70073593628521e+017
CN5-F2,20000107,10000008,6.15560235266548e+016,2.66727910364132e+016,1.36563993515709e+017
Comadu,20000743,10000065,-2.57714548202139e+017,4.17093635497623e+016,7.28202220358183e+016
Coriault,20000389,10000032,-1.83794826055178e+017,5.25386274426232e+016,-2.46952387036598e+016
Crown,20000656,10000057,-3.44497243824534e+017,1.93510183162198e+016,-7.87599562761698e+016
Crux,20000727,10000064,-1.99543302217719e+017,4.35147471169571e+016,-2.78778772631268e+016
CZ-06R,20000468,10000040,2.53355847935428e+017,4.79045508490631e+016,-1.44369963905568e+017
D-95MV,20000071,10000005,1.11412007944826e+017,-1.20626717031067e+016,2.07213171277609e+017
D-AWFI,20000432,10000035,-3.57288458792002e+017,1.07612978408276e+017,-3.52811725566156e+017
D-GU3R,20000336,10000027,1.54853069525332e+017,4.68455825605926e+016,-7.99584057326113e+016
D-YKXH,20000162,10000013,1.77410246457271e+017,4.33038501493304e+016,-1.36571342987508e+017
D-YMGR,20000222,10000017,-4.87385414615596e+015,9.9806575417837e+016,-2.59284613144161e+017
D4J-PP,20000474,10000040,2.49785556923682e+017,5.77335424936588e+016,-1.05480866480319e+017
D5-SOW,20000694,10000060,-4.4845038023177e+017,4.1463983262924e+016,2.22195772150776e+017
D61-WV,20000475,10000040,2.09150665669298e+017,9.11720868469286e+016,-7.06968702428351e+016
D9DM-O,20000687,10000059,-1.47103312663208e+017,-3.92893349588625e+016,4.80103400321037e+017
DA0V-R,20000616,10000053,3.10961096308044e+017,3.33471404002244e+016,-2.560092279657e+017
Damadil,20000250,10000020,-2.39002211770169e+017,4.45567377103805e+016,1.28015840503463e+017
Daredan,20000438,10000036,-1.38149603436575e+017,7.72962197453621e+016,8.55177073284691e+016
DILJ-7,20000041,10000003,-5.55573886769371e+016,1.03991527604496e+017,-1.75235332491413e+017
Disier,20000386,10000032,-1.86618391602467e+017,6.5346420393098e+016,-3.30162156062798e+016
DITJ-X,20000105,10000008,1.09636974400018e+017,2.30002818483699e+016,1.34522186650614e+017
DJ-XCW,20000080,10000006,1.0474716260287e+017,-1.65971746916331e+015,1.44430017697754e+017
DMXN-3,20000033,10000003,-9.92337602607694e+016,1.31254717897402e+017,-2.09770750685339e+017
DOCS-O,20000471,10000040,2.72528523206153e+017,5.3952604557077e+016,-1.54470139237594e+017
DS-M4Q,20000481,10000041,-2.84011988314619e+017,2.53001339296701e+016,-6.09895513995072e+016
DYK-G8,20000142,10000011,5.10358284551736e+016,1.55561131068619e+016,5.97782477239804e+016
E-312G,20000635,10000055,-1.46239370848296e+017,7.592074292554e+016,-4.13059532075183e+017
E-72A3,20000535,10000045,-7.13858317276289e+016,1.51079457624212e+016,-4.5069559605302e+017
E-8CSQ,20000044,10000003,-1.51466756246148e+015,8.16529603627314e+016,-1.75435909067551e+017
E-95ID,20000110,10000009,1.73073028130018e+017,-1.3117497770087e+016,1.39428507171347e+017
E-I1JW,20000189,10000015,-1.73614689352501e+017,9.53767066097469e+016,-2.92068686781369e+017
E-IFSA,20000706,10000061,-1.20285272549295e+016,-6.00038405737511e+015,2.84019845407688e+017
E-ILCH,20000460,10000039,-6.93960781035619e+016,-2.50740964728555e+016,4.50887535711462e+017
E-UBWI,20000230,10000018,2.02456187021459e+017,4.15064775493373e+016,7.55731958235546e+015
E1L-UY,20000231,10000018,2.37199428267726e+017,2.04689402485227e+016,-2.23322377578307e+016
E3-NLE,20000128,10000010,-1.5005968368134e+017,1.18758873119434e+017,-2.22186907172346e+017
E65-47,20000234,10000018,2.63456126263052e+017,2.84078646591123e+016,-7.00181972826575e+016
E6EO-H,20000159,10000013,1.46522777958075e+017,6.43283194692797e+016,-1.15179976942076e+017
EIX-HK,20000711,10000061,1.00977876733314e+017,-4.1257255525995e+016,3.26853258690422e+017
EK-NQ2,20000383,10000031,-4.62048326638215e+016,-3.05280484810207e+016,3.62894229796303e+017
Ekrin,20000763,10000067,-2.47735422128609e+017,4.52293343568885e+016,-1.0718277847936e+016
EL8Z-M,20000318,10000025,3.88673579964892e+016,-1.6432379908846e+016,2.28389184556606e+017
Elalan,20000446,10000037,-2.15583579631562e+017,2.14138833505065e+016,-2.48979864639086e+016
Elerelle,20000524,10000044,-3.39484138934816e+017,4.1109924790536e+016,-2.5057902767745e+016
Elfrard,20000355,10000028,-1.78703414162947e+016,-1.10255693317814e+016,1.8049644802829e+016
Elose,20000521,10000044,-3.04379353703085e+017,1.53088689074089e+016,-1.49733988600756e+016
Elysium,20000149,10000012,1.81181741214524e+016,7.08031513530814e+015,1.4178056621394e+017
EM-L3K,20000171,10000014,-5.78397160194419e+016,2.00122437637806e+016,1.77792227714012e+017
Emsek,20000246,10000020,-1.89762302896292e+017,4.65929384173964e+016,1.24301311509374e+017
Enka,20000440,10000036,-1.69282385386756e+017,5.35658951099442e+016,4.2153302063396e+016
ENP-SH,20000099,10000008,8.11749787367384e+016,1.21541966964899e+016,1.30054969482864e+017
Eoldulf,20000354,10000028,-1.43195949695533e+016,-3.71816304190747e+015,-4.60579625460463e+015
Erada,20000377,10000030,-9.35446143178116e+016,4.39352848720958e+016,-4.44893213804018e+016
Ergruk,20000499,10000042,-8.01138371297942e+016,7.85503706500816e+016,-6.11414846244958e+016
Essin,20000308,10000042,-1.32484006702055e+017,1.78076187744506e+016,-2.11288973895029e+016
Etsala,20000027,10000002,-9.17947043428966e+016,7.95373380013939e+016,-1.36023921368117e+017
Eugidi,20000307,10000042,-1.36906049263514e+017,3.34434505103164e+016,-2.75589734549743e+016
Eustron,20000735,10000064,-2.18669828102256e+017,3.54096304594075e+016,-4.2296747347356e+016
Evannater,20000375,10000030,-8.1174323978944e+016,6.30776500268076e+015,-3.44570045160692e+016
EVE,20000773,10000067,-2.7791447217021e+017,-1.97626992750815e+016,5.41442007490558e+016
F-0CTG,20000242,10000019,5.37647061002502e+015,7.46455657310294e+016,-3.33999270054647e+017
F-8DMX,20000221,10000017,4.62211004512217e+016,6.45930025858243e+016,-2.1164188648261e+017
F-I56R,20000701,10000060,-4.13733814847777e+017,8.20679400221505e+016,2.94484890013029e+017
F-RA63,20000583,10000050,-3.41196793930234e+017,6.15482130314821e+016,2.61406940498822e+017
F-V9QW,20000043,10000003,-5.46554745908546e+016,1.23108676507826e+017,-2.18879593357516e+017
F-W6B4,20000469,10000040,2.36505370339755e+017,5.18338209759885e+016,-1.0232153159543e+017
F-ZNNG,20000363,10000029,-3.38612283012614e+016,2.35419857795319e+016,-9.55426370173393e+016
F5-O9O,20000710,10000061,7.42711799218017e+016,-4.37655229678513e+015,3.23020321539015e+017
Fabai,20000628,10000054,-3.94678922403758e+017,-5.88318298373161e+015,1.17030226702859e+017
Fabas,20000774,10000067,-2.41140069390082e+017,2.17647604182145e+016,-9.48169410477663e+015
Favo,20000602,10000052,-2.65099009094967e+017,3.6555741902219e+016,3.4256474839777e+016
FD-7Y4,20000121,10000009,1.89881601229627e+017,-3.37278563728215e+016,1.72147892214163e+017
FDR-EQ,20000176,10000014,-8.86974574132476e+016,2.14859424773108e+016,1.48900688896618e+017
